Customer_ID,Customer_Name,Gender,Age,City,Segment,Store_Location,Product_ID,Product_Name,Category,Price,Quantity,Total,Payment_Method,Day,Date
C197,Sneha,Male,35,Nashik,Premium,Store_C,P768,Grocery_Item_8,Grocery,483,3,1449,Wallet,Tuesday,2025-09-16
C184,Mahima,Female,50,Pune,Premium,Store_B,P920,Personal Care_Item_43,Personal Care,845,5,4225,Wallet,Monday,2025-09-29
C138,Karan,Male,51,Jalna,Regular,Store_B,P160,Personal Care_Item_31,Personal Care,118,4,472,Cash,Thursday,2025-10-09
C149,Mahima,Male,60,Jalna,Premium,Store_B,P172,Stationery_Item_24,Stationery,995,3,2985,Cash,Tuesday,2025-10-21
C162,Mahima,Male,57,Pune,Premium,Store_B,P587,Snacks_Item_9,Snacks,163,2,326,UPI,Thursday,2025-10-02
C142,Karan,Male,37,Aurangabad,Regular,Store_C,P876,Snacks_Item_21,Snacks,788,4,3152,Cash,Wednesday,2025-10-22
C183,Karan,Male,25,Nagpur,Regular,Store_C,P527,Personal Care_Item_15,Personal Care,479,2,958,Wallet,Sunday,2025-10-12
C191,Isha,Male,36,Mumbai,Regular,Store_C,P241,Personal Care_Item_44,Personal Care,76,2,152,Wallet,Saturday,2025-10-18
C117,Neha,Female,25,Pune,Regular,Store_C,P337,Personal Care_Item_28,Personal Care,490,3,1470,UPI,Sunday,2025-11-09
C123,Vikram,Female,20,Nashik,Budget,Store_D,P752,Grocery_Item_3,Grocery,482,3,1446,UPI,Friday,2025-10-31
C194,Aarav,Female,55,Nashik,Budget,Store_A,P604,Personal Care_Item_27,Personal Care,923,3,2769,UPI,Thursday,2025-10-02
C126,Arjun,Male,32,Nashik,Premium,Store_A,P381,Beverages_Item_18,Beverages,838,1,838,Card,Tuesday,2025-10-14
C169,Mahima,Female,28,Aurangabad,Budget,Store_C,P697,Electronics_Item_50,Electronics,389,2,778,Wallet,Sunday,2025-11-02
C194,Aarav,Female,31,Pune,Regular,Store_C,P351,Electronics_Item_4,Electronics,722,3,2166,Cash,Wednesday,2025-10-15
C126,Raj,Female,45,Nashik,Budget,Store_A,P227,Snacks_Item_1,Snacks,255,4,1020,Wallet,Friday,2025-09-26
C124,Vikram,Female,49,Nashik,Premium,Store_D,P801,Snacks_Item_19,Snacks,655,3,1965,UPI,Saturday,2025-09-13
C177,Raj,Female,34,Nashik,Premium,Store_C,P454,Snacks_Item_27,Snacks,281,3,843,Wallet,Sunday,2025-11-02
C164,Raj,Male,50,Nashik,Premium,Store_B,P653,Grocery_Item_45,Grocery,586,3,1758,Wallet,Thursday,2025-10-16
C100,Aarav,Female,24,Nashik,Budget,Store_C,P885,Grocery_Item_44,Grocery,371,2,742,UPI,Thursday,2025-10-23
C169,Arjun,Male,47,Aurangabad,Regular,Store_B,P827,Grocery_Item_39,Grocery,334,5,1670,Cash,Thursday,2025-11-06
C124,Riya,Male,53,Nagpur,Budget,Store_A,P199,Electronics_Item_36,Electronics,760,1,760,UPI,Friday,2025-10-03
C113,Neha,Male,44,Aurangabad,Premium,Store_B,P374,Grocery_Item_17,Grocery,885,4,3540,Cash,Tuesday,2025-10-07
C155,Riya,Female,56,Mumbai,Premium,Store_B,P348,Snacks_Item_47,Snacks,917,1,917,UPI,Tuesday,2025-10-14
C129,Neha,Male,21,Nagpur,Premium,Store_C,P530,Snacks_Item_50,Snacks,933,4,3732,Wallet,Wednesday,2025-09-17
C118,Riya,Male,50,Nagpur,Budget,Store_C,P987,Stationery_Item_7,Stationery,618,4,2472,Wallet,Friday,2025-10-03
C108,Sneha,Male,59,Nashik,Regular,Store_D,P585,Grocery_Item_28,Grocery,272,3,816,Wallet,Tuesday,2025-10-07
C130,Arjun,Male,26,Aurangabad,Budget,Store_A,P198,Electronics_Item_16,Electronics,922,5,4610,Cash,Sunday,2025-11-09
C192,Neha,Male,53,Nagpur,Budget,Store_C,P903,Beverages_Item_45,Beverages,444,3,1332,UPI,Thursday,2025-10-23
C136,Mahima,Male,35,Nagpur,Premium,Store_C,P115,Beverages_Item_24,Beverages,822,5,4110,Card,Saturday,2025-09-27
C132,Riya,Female,52,Aurangabad,Budget,Store_B,P915,Grocery_Item_43,Grocery,206,3,618,UPI,Saturday,2025-11-08
C110,Neha,Male,40,Pune,Regular,Store_A,P819,Beverages_Item_31,Beverages,391,2,782,Wallet,Monday,2025-09-22
C190,Vikram,Male,33,Mumbai,Regular,Store_D,P743,Electronics_Item_50,Electronics,31,3,93,Wallet,Saturday,2025-11-08
C150,Vikram,Female,38,Pune,Premium,Store_C,P189,Personal Care_Item_2,Personal Care,291,5,1455,UPI,Monday,2025-10-27
C147,Raj,Female,45,Aurangabad,Regular,Store_D,P719,Electronics_Item_24,Electronics,452,5,2260,Wallet,Thursday,2025-10-09
C134,Karan,Female,34,Pune,Premium,Store_A,P437,Beverages_Item_22,Beverages,135,4,540,UPI,Friday,2025-09-26
C150,Arjun,Female,40,Aurangabad,Budget,Store_D,P330,Grocery_Item_10,Grocery,118,5,590,Wallet,Sunday,2025-10-12
C106,Isha,Male,43,Pune,Regular,Store_B,P891,Beverages_Item_36,Beverages,511,3,1533,Card,Wednesday,2025-09-24
C173,Vikram,Female,24,Nashik,Regular,Store_C,P644,Personal Care_Item_17,Personal Care,187,4,748,Wallet,Saturday,2025-11-01
C135,Isha,Male,28,Mumbai,Premium,Store_D,P559,Stationery_Item_14,Stationery,560,3,1680,Wallet,Saturday,2025-11-01
C106,Vikram,Female,22,Mumbai,Budget,Store_A,P838,Electronics_Item_3,Electronics,913,1,913,UPI,Sunday,2025-11-02
C166,Vikram,Male,25,Aurangabad,Budget,Store_A,P760,Stationery_Item_42,Stationery,504,5,2520,UPI,Thursday,2025-11-06
C112,Riya,Male,29,Nagpur,Premium,Store_D,P314,Electronics_Item_24,Electronics,880,2,1760,Wallet,Wednesday,2025-10-08
C114,Aarav,Male,51,Nagpur,Premium,Store_D,P498,Personal Care_Item_16,Personal Care,525,5,2625,Wallet,Tuesday,2025-10-07
C180,Neha,Female,24,Nagpur,Budget,Store_C,P206,Electronics_Item_13,Electronics,426,5,2130,Card,Wednesday,2025-09-24
C100,Arjun,Male,52,Mumbai,Budget,Store_D,P473,Personal Care_Item_45,Personal Care,921,2,1842,Cash,Thursday,2025-09-18
C188,Mahima,Male,47,Nashik,Premium,Store_D,P879,Grocery_Item_22,Grocery,919,5,4595,Card,Friday,2025-10-24
C196,Aarav,Female,56,Nashik,Premium,Store_C,P603,Snacks_Item_19,Snacks,993,1,993,Wallet,Sunday,2025-11-09
C103,Neha,Female,33,Nagpur,Budget,Store_B,P241,Snacks_Item_31,Snacks,114,3,342,Wallet,Wednesday,2025-10-08
C128,Raj,Male,24,Jalna,Premium,Store_A,P436,Beverages_Item_9,Beverages,375,2,750,UPI,Sunday,2025-10-19
C181,Karan,Female,59,Jalna,Budget,Store_B,P451,Grocery_Item_38,Grocery,999,1,999,Card,Thursday,2025-10-23
C124,Arjun,Female,60,Aurangabad,Regular,Store_A,P413,Snacks_Item_39,Snacks,331,3,993,UPI,Thursday,2025-09-25
C124,Vikram,Female,34,Pune,Premium,Store_A,P685,Personal Care_Item_36,Personal Care,110,3,330,Card,Saturday,2025-10-25
C108,Arjun,Male,57,Mumbai,Regular,Store_C,P457,Beverages_Item_9,Beverages,230,1,230,Wallet,Monday,2025-10-06
C154,Riya,Male,21,Aurangabad,Regular,Store_D,P190,Personal Care_Item_6,Personal Care,644,4,2576,Wallet,Sunday,2025-11-02
C170,Raj,Male,40,Jalna,Premium,Store_A,P484,Grocery_Item_7,Grocery,369,5,1845,Wallet,Wednesday,2025-10-01
C148,Raj,Female,25,Mumbai,Regular,Store_B,P883,Personal Care_Item_25,Personal Care,350,4,1400,Cash,Sunday,2025-09-21
C193,Aarav,Male,60,Jalna,Premium,Store_A,P833,Personal Care_Item_40,Personal Care,617,3,1851,UPI,Friday,2025-10-03
C157,Raj,Female,28,Nashik,Budget,Store_B,P497,Grocery_Item_29,Grocery,990,3,2970,Wallet,Saturday,2025-11-08
C189,Neha,Male,39,Nashik,Premium,Store_B,P277,Stationery_Item_1,Stationery,896,4,3584,Card,Wednesday,2025-09-24
C107,Riya,Female,27,Nashik,Premium,Store_B,P252,Grocery_Item_22,Grocery,875,1,875,Wallet,Sunday,2025-10-05
C169,Mahima,Male,52,Nashik,Regular,Store_B,P425,Snacks_Item_17,Snacks,466,1,466,Cash,Wednesday,2025-10-22
C186,Karan,Female,26,Pune,Budget,Store_A,P241,Grocery_Item_33,Grocery,570,2,1140,Cash,Monday,2025-10-27
C155,Karan,Female,44,Nagpur,Budget,Store_A,P531,Personal Care_Item_4,Personal Care,900,1,900,UPI,Wednesday,2025-10-01
C182,Sneha,Male,21,Jalna,Premium,Store_D,P239,Stationery_Item_20,Stationery,193,4,772,UPI,Friday,2025-09-19
C115,Isha,Male,45,Pune,Premium,Store_A,P368,Beverages_Item_45,Beverages,336,1,336,UPI,Tuesday,2025-11-04
C111,Neha,Male,60,Aurangabad,Regular,Store_A,P673,Personal Care_Item_50,Personal Care,996,5,4980,Cash,Monday,2025-10-13
C144,Raj,Male,34,Jalna,Premium,Store_A,P486,Personal Care_Item_24,Personal Care,992,2,1984,Cash,Sunday,2025-09-21
C158,Arjun,Male,55,Jalna,Premium,Store_A,P909,Stationery_Item_1,Stationery,600,5,3000,UPI,Sunday,2025-09-28
C173,Neha,Female,39,Nagpur,Budget,Store_C,P952,Beverages_Item_43,Beverages,450,5,2250,Card,Monday,2025-09-29
C187,Mahima,Female,49,Mumbai,Budget,Store_C,P988,Stationery_Item_6,Stationery,301,4,1204,Cash,Saturday,2025-11-08
C100,Aarav,Female,21,Nagpur,Budget,Store_B,P509,Snacks_Item_19,Snacks,521,5,2605,UPI,Thursday,2025-10-23
C183,Vikram,Male,37,Aurangabad,Regular,Store_C,P552,Grocery_Item_35,Grocery,682,3,2046,Cash,Friday,2025-09-12
C185,Arjun,Female,40,Aurangabad,Budget,Store_A,P379,Beverages_Item_17,Beverages,249,1,249,Cash,Thursday,2025-10-30
C191,Isha,Male,59,Pune,Premium,Store_B,P946,Beverages_Item_11,Beverages,578,2,1156,Cash,Friday,2025-10-31
C175,Arjun,Male,27,Nashik,Premium,Store_C,P854,Electronics_Item_21,Electronics,598,3,1794,UPI,Sunday,2025-09-21
C177,Arjun,Male,25,Pune,Budget,Store_C,P168,Stationery_Item_13,Stationery,735,5,3675,UPI,Thursday,2025-09-11
C172,Mahima,Female,46,Nashik,Regular,Store_B,P666,Stationery_Item_15,Stationery,694,2,1388,Card,Saturday,2025-11-08
C124,Sneha,Female,22,Mumbai,Regular,Store_C,P452,Personal Care_Item_12,Personal Care,984,4,3936,UPI,Sunday,2025-09-14
C109,Riya,Male,38,Mumbai,Regular,Store_B,P880,Beverages_Item_44,Beverages,618,2,1236,Cash,Thursday,2025-11-06
C148,Sneha,Male,35,Mumbai,Regular,Store_C,P275,Personal Care_Item_8,Personal Care,838,4,3352,Cash,Thursday,2025-10-09
C152,Mahima,Male,19,Jalna,Regular,Store_D,P118,Beverages_Item_36,Beverages,121,1,121,Card,Saturday,2025-09-27
C158,Isha,Female,29,Nashik,Regular,Store_D,P611,Personal Care_Item_46,Personal Care,306,1,306,UPI,Friday,2025-10-17
C122,Vikram,Female,44,Nagpur,Budget,Store_D,P714,Stationery_Item_42,Stationery,105,3,315,UPI,Monday,2025-11-03
C180,Aarav,Female,26,Aurangabad,Regular,Store_A,P463,Personal Care_Item_2,Personal Care,400,3,1200,Card,Monday,2025-09-29
C127,Raj,Female,39,Mumbai,Premium,Store_A,P754,Snacks_Item_35,Snacks,208,5,1040,Wallet,Wednesday,2025-09-24
C118,Raj,Male,39,Mumbai,Regular,Store_B,P210,Snacks_Item_42,Snacks,599,1,599,Card,Thursday,2025-10-30
C101,Riya,Female,27,Nashik,Regular,Store_C,P470,Electronics_Item_10,Electronics,759,5,3795,Cash,Thursday,2025-10-16
C110,Neha,Male,51,Pune,Budget,Store_D,P561,Grocery_Item_47,Grocery,551,3,1653,UPI,Wednesday,2025-09-24
C153,Karan,Male,35,Nashik,Premium,Store_B,P232,Snacks_Item_28,Snacks,725,4,2900,Card,Thursday,2025-10-30
C197,Riya,Male,44,Jalna,Regular,Store_D,P364,Personal Care_Item_3,Personal Care,109,3,327,Wallet,Friday,2025-09-26
C100,Sneha,Female,55,Mumbai,Budget,Store_A,P739,Snacks_Item_41,Snacks,164,2,328,UPI,Saturday,2025-09-20
C131,Mahima,Male,59,Pune,Regular,Store_C,P704,Personal Care_Item_32,Personal Care,442,1,442,Cash,Sunday,2025-09-14
C147,Aarav,Male,43,Nagpur,Premium,Store_B,P231,Beverages_Item_40,Beverages,829,4,3316,UPI,Saturday,2025-11-01
C161,Aarav,Female,39,Aurangabad,Regular,Store_C,P444,Stationery_Item_2,Stationery,318,5,1590,Card,Thursday,2025-10-02
C109,Aarav,Female,53,Nashik,Premium,Store_B,P906,Electronics_Item_11,Electronics,178,5,890,UPI,Thursday,2025-10-30
C178,Riya,Male,48,Aurangabad,Budget,Store_C,P563,Stationery_Item_7,Stationery,539,1,539,Wallet,Friday,2025-11-07
C189,Mahima,Female,46,Nashik,Regular,Store_C,P963,Grocery_Item_20,Grocery,180,2,360,Wallet,Monday,2025-10-27
C118,Neha,Female,50,Pune,Premium,Store_B,P991,Electronics_Item_20,Electronics,445,1,445,Card,Tuesday,2025-10-21
C144,Karan,Female,44,Nashik,Regular,Store_A,P125,Electronics_Item_38,Electronics,633,5,3165,UPI,Thursday,2025-10-30
C142,Karan,Female,18,Jalna,Regular,Store_B,P100,Personal Care_Item_12,Personal Care,139,2,278,UPI,Saturday,2025-11-01
C194,Isha,Male,50,Nashik,Regular,Store_D,P761,Stationery_Item_4,Stationery,521,4,2084,UPI,Saturday,2025-10-04
C198,Riya,Female,19,Mumbai,Premium,Store_D,P583,Electronics_Item_18,Electronics,74,2,148,UPI,Friday,2025-10-24
C199,Raj,Male,45,Nagpur,Budget,Store_C,P501,Beverages_Item_44,Beverages,708,4,2832,UPI,Saturday,2025-09-20
C175,Karan,Female,58,Mumbai,Regular,Store_B,P529,Grocery_Item_40,Grocery,102,5,510,UPI,Thursday,2025-10-09
C195,Aarav,Male,30,Nagpur,Budget,Store_B,P230,Grocery_Item_34,Grocery,636,2,1272,Cash,Saturday,2025-10-04
C188,Mahima,Female,31,Jalna,Regular,Store_A,P305,Snacks_Item_18,Snacks,149,2,298,Cash,Saturday,2025-09-20
C105,Vikram,Female,39,Nashik,Budget,Store_B,P761,Grocery_Item_24,Grocery,724,3,2172,Wallet,Sunday,2025-10-05
C136,Vikram,Female,47,Pune,Regular,Store_B,P636,Personal Care_Item_34,Personal Care,202,1,202,Card,Sunday,2025-10-26
C145,Arjun,Male,34,Mumbai,Premium,Store_C,P847,Electronics_Item_31,Electronics,353,1,353,Wallet,Wednesday,2025-10-01
C133,Vikram,Male,41,Nagpur,Regular,Store_B,P183,Grocery_Item_17,Grocery,945,5,4725,Cash,Thursday,2025-11-06
C169,Neha,Female,18,Nashik,Budget,Store_B,P768,Snacks_Item_49,Snacks,871,2,1742,Cash,Friday,2025-09-26
C126,Riya,Male,35,Pune,Premium,Store_D,P554,Grocery_Item_49,Grocery,178,1,178,UPI,Saturday,2025-11-08
C134,Neha,Female,45,Aurangabad,Budget,Store_C,P256,Stationery_Item_29,Stationery,726,2,1452,Wallet,Thursday,2025-11-06
C133,Arjun,Male,39,Mumbai,Budget,Store_A,P357,Grocery_Item_22,Grocery,178,1,178,Wallet,Thursday,2025-10-16
C153,Karan,Male,35,Nagpur,Premium,Store_D,P451,Beverages_Item_1,Beverages,31,2,62,UPI,Friday,2025-09-12
C113,Arjun,Male,55,Nagpur,Regular,Store_A,P685,Electronics_Item_7,Electronics,115,3,345,Cash,Saturday,2025-11-08
C100,Karan,Male,35,Nagpur,Budget,Store_D,P584,Electronics_Item_20,Electronics,608,1,608,Cash,Monday,2025-10-13
C191,Neha,Female,43,Nashik,Premium,Store_C,P715,Beverages_Item_3,Beverages,693,4,2772,Card,Wednesday,2025-10-08
C163,Vikram,Female,25,Pune,Premium,Store_A,P457,Electronics_Item_3,Electronics,746,4,2984,Card,Wednesday,2025-10-01
C190,Arjun,Male,34,Nagpur,Regular,Store_A,P788,Beverages_Item_24,Beverages,386,5,1930,Cash,Monday,2025-09-15
C118,Arjun,Male,35,Aurangabad,Premium,Store_C,P232,Snacks_Item_23,Snacks,720,4,2880,Card,Wednesday,2025-10-08
C125,Neha,Male,25,Nagpur,Premium,Store_C,P457,Personal Care_Item_5,Personal Care,89,3,267,Wallet,Friday,2025-10-24
C160,Aarav,Female,37,Aurangabad,Premium,Store_D,P397,Electronics_Item_47,Electronics,195,3,585,Cash,Wednesday,2025-10-08
C146,Neha,Female,19,Nagpur,Premium,Store_B,P591,Grocery_Item_30,Grocery,232,5,1160,Cash,Friday,2025-09-26
C100,Aarav,Female,33,Nashik,Premium,Store_B,P546,Beverages_Item_27,Beverages,164,3,492,UPI,Friday,2025-10-17
C143,Raj,Male,25,Mumbai,Regular,Store_D,P596,Stationery_Item_24,Stationery,379,4,1516,Card,Tuesday,2025-11-04
C199,Aarav,Male,41,Mumbai,Regular,Store_B,P772,Snacks_Item_19,Snacks,680,4,2720,Cash,Friday,2025-10-17
C107,Raj,Female,40,Pune,Premium,Store_C,P931,Snacks_Item_35,Snacks,758,1,758,Card,Tuesday,2025-10-28
C189,Riya,Male,42,Aurangabad,Premium,Store_A,P275,Stationery_Item_46,Stationery,97,4,388,Cash,Tuesday,2025-10-07
C190,Neha,Male,41,Jalna,Premium,Store_C,P710,Beverages_Item_48,Beverages,465,4,1860,UPI,Tuesday,2025-10-21
C114,Vikram,Male,46,Nashik,Regular,Store_C,P372,Personal Care_Item_46,Personal Care,585,3,1755,Card,Wednesday,2025-10-01
C144,Karan,Male,41,Pune,Regular,Store_A,P535,Stationery_Item_37,Stationery,365,2,730,Cash,Sunday,2025-11-02
C126,Mahima,Female,52,Nagpur,Premium,Store_A,P229,Personal Care_Item_6,Personal Care,804,5,4020,Wallet,Friday,2025-09-26
C158,Isha,Male,40,Nashik,Budget,Store_A,P675,Stationery_Item_6,Stationery,592,3,1776,Card,Saturday,2025-09-20
C151,Aarav,Male,44,Nashik,Budget,Store_C,P310,Snacks_Item_2,Snacks,186,1,186,Card,Tuesday,2025-11-04
C101,Sneha,Female,39,Nagpur,Regular,Store_B,P983,Snacks_Item_4,Snacks,703,2,1406,UPI,Monday,2025-10-20
C108,Isha,Male,27,Pune,Regular,Store_C,P429,Snacks_Item_7,Snacks,480,3,1440,Cash,Saturday,2025-11-01
C179,Sneha,Male,59,Aurangabad,Regular,Store_C,P174,Stationery_Item_11,Stationery,529,5,2645,Cash,Saturday,2025-11-01
C135,Raj,Female,42,Jalna,Premium,Store_A,P451,Personal Care_Item_50,Personal Care,912,4,3648,Cash,Friday,2025-10-24
C137,Aarav,Female,31,Aurangabad,Regular,Store_A,P623,Beverages_Item_38,Beverages,742,5,3710,UPI,Saturday,2025-09-20
C132,Mahima,Female,39,Aurangabad,Budget,Store_C,P643,Personal Care_Item_22,Personal Care,367,5,1835,UPI,Friday,2025-10-03
C148,Vikram,Male,40,Jalna,Premium,Store_D,P654,Beverages_Item_46,Beverages,562,1,562,UPI,Friday,2025-09-19
C179,Riya,Female,52,Jalna,Premium,Store_B,P708,Personal Care_Item_42,Personal Care,507,3,1521,Cash,Monday,2025-10-06
C198,Vikram,Female,38,Aurangabad,Budget,Store_B,P803,Stationery_Item_49,Stationery,889,3,2667,Cash,Saturday,2025-10-18
C157,Karan,Male,36,Aurangabad,Budget,Store_B,P734,Electronics_Item_47,Electronics,178,1,178,UPI,Saturday,2025-10-04
C175,Arjun,Male,18,Pune,Regular,Store_A,P173,Grocery_Item_4,Grocery,139,2,278,Card,Monday,2025-10-27
C141,Sneha,Female,50,Aurangabad,Budget,Store_C,P814,Beverages_Item_35,Beverages,71,1,71,Wallet,Friday,2025-09-19
C168,Karan,Male,24,Aurangabad,Budget,Store_D,P739,Grocery_Item_13,Grocery,59,5,295,Cash,Friday,2025-10-17
C111,Mahima,Female,53,Pune,Premium,Store_D,P360,Grocery_Item_9,Grocery,575,4,2300,Cash,Thursday,2025-10-30
C142,Mahima,Male,20,Mumbai,Budget,Store_C,P589,Snacks_Item_1,Snacks,231,4,924,Card,Thursday,2025-11-06
C139,Sneha,Female,54,Mumbai,Regular,Store_B,P143,Snacks_Item_23,Snacks,380,4,1520,Wallet,Tuesday,2025-09-30
C194,Mahima,Female,44,Jalna,Regular,Store_C,P739,Personal Care_Item_21,Personal Care,589,4,2356,Card,Sunday,2025-10-26
C149,Raj,Female,40,Nashik,Budget,Store_B,P936,Personal Care_Item_31,Personal Care,222,1,222,Card,Monday,2025-11-03
C125,Vikram,Male,23,Aurangabad,Regular,Store_A,P844,Personal Care_Item_33,Personal Care,74,5,370,UPI,Wednesday,2025-10-08
C152,Mahima,Male,41,Jalna,Budget,Store_B,P579,Beverages_Item_42,Beverages,559,5,2795,Wallet,Wednesday,2025-10-15
C153,Riya,Female,39,Nagpur,Regular,Store_C,P810,Snacks_Item_6,Snacks,737,5,3685,Card,Tuesday,2025-10-14
C143,Sneha,Male,56,Aurangabad,Regular,Store_B,P792,Personal Care_Item_9,Personal Care,512,2,1024,Cash,Tuesday,2025-10-28
C172,Isha,Female,43,Nagpur,Regular,Store_B,P149,Beverages_Item_34,Beverages,749,4,2996,Cash,Friday,2025-10-24
C120,Raj,Female,59,Jalna,Premium,Store_B,P624,Electronics_Item_29,Electronics,336,3,1008,Wallet,Monday,2025-11-03
C135,Arjun,Female,48,Mumbai,Regular,Store_A,P182,Snacks_Item_49,Snacks,607,1,607,UPI,Sunday,2025-11-09
C170,Vikram,Male,19,Pune,Budget,Store_C,P363,Electronics_Item_39,Electronics,593,5,2965,Wallet,Thursday,2025-09-11
C167,Raj,Male,38,Nashik,Regular,Store_A,P688,Stationery_Item_25,Stationery,770,3,2310,UPI,Thursday,2025-09-11
C191,Riya,Male,55,Aurangabad,Regular,Store_D,P375,Grocery_Item_47,Grocery,592,5,2960,Cash,Saturday,2025-11-01
C113,Raj,Female,55,Aurangabad,Regular,Store_D,P825,Grocery_Item_38,Grocery,808,3,2424,UPI,Saturday,2025-11-08
C164,Raj,Male,37,Mumbai,Premium,Store_A,P880,Grocery_Item_45,Grocery,298,2,596,UPI,Saturday,2025-10-25
C141,Raj,Female,49,Nagpur,Budget,Store_B,P728,Grocery_Item_42,Grocery,373,2,746,Wallet,Friday,2025-10-17
C194,Aarav,Female,57,Nagpur,Premium,Store_C,P296,Personal Care_Item_33,Personal Care,847,1,847,Cash,Friday,2025-10-31
C185,Arjun,Male,56,Nashik,Regular,Store_C,P947,Grocery_Item_15,Grocery,406,4,1624,Cash,Saturday,2025-10-25
C110,Mahima,Male,47,Mumbai,Premium,Store_D,P983,Snacks_Item_18,Snacks,516,4,2064,UPI,Wednesday,2025-10-15
C111,Vikram,Male,22,Nagpur,Premium,Store_A,P446,Electronics_Item_34,Electronics,876,3,2628,Card,Friday,2025-11-07
C187,Arjun,Female,35,Nagpur,Budget,Store_A,P515,Electronics_Item_18,Electronics,81,5,405,Cash,Tuesday,2025-09-16
C198,Vikram,Female,24,Jalna,Regular,Store_A,P820,Grocery_Item_2,Grocery,764,2,1528,Card,Wednesday,2025-10-15
C124,Isha,Female,38,Mumbai,Regular,Store_A,P635,Snacks_Item_37,Snacks,688,5,3440,Wallet,Sunday,2025-09-28
C197,Raj,Male,30,Nagpur,Budget,Store_A,P126,Grocery_Item_12,Grocery,163,4,652,UPI,Sunday,2025-10-05
C175,Riya,Female,59,Mumbai,Premium,Store_A,P867,Beverages_Item_49,Beverages,467,1,467,Card,Saturday,2025-10-04
C155,Neha,Male,42,Pune,Budget,Store_D,P337,Stationery_Item_16,Stationery,94,4,376,UPI,Thursday,2025-10-02
C143,Arjun,Male,51,Jalna,Regular,Store_C,P859,Grocery_Item_30,Grocery,48,1,48,Card,Friday,2025-10-03
C133,Vikram,Male,44,Mumbai,Premium,Store_C,P718,Snacks_Item_18,Snacks,874,3,2622,Wallet,Friday,2025-10-24
C128,Vikram,Male,59,Mumbai,Budget,Store_B,P988,Electronics_Item_45,Electronics,533,4,2132,Cash,Tuesday,2025-09-30
C166,Neha,Female,25,Aurangabad,Premium,Store_C,P834,Electronics_Item_24,Electronics,35,5,175,Cash,Thursday,2025-10-16
C192,Mahima,Female,51,Jalna,Premium,Store_A,P406,Personal Care_Item_33,Personal Care,979,4,3916,Wallet,Saturday,2025-09-13
C128,Isha,Male,37,Nagpur,Regular,Store_B,P569,Beverages_Item_25,Beverages,582,5,2910,Cash,Tuesday,2025-10-07
